5p+ Yield PS(II) Test
   1, 7/ 1, 0: 2,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 223, 505,0.558,  1.6,   7,18.9
   2, 7/ 1, 0: 5,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 233, 486,0.520,  5.8,  27,19.0
   3, 7/ 1, 0: 7,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 232, 380,0.389,  9.3,  57,19.0
   4, 7/ 1, 0: 9,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 202, 259,0.220,  8.9,  97,19.1
   5, 7/ 1, 0:11,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 182, 211,0.137,  7.8, 137,19.1
   6, 7/ 1, 0:14,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 172, 191,0.099,  7.3, 177,19.2
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 1, 0:21,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 278, 800,0.652,  1.9,   7,19.0
   2, 7/ 1, 0:23,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 325, 649,0.499,  5.6,  27,19.0
   3, 7/ 1, 0:25,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 276, 395,0.301,  7.2,  57,19.0
   4, 7/ 1, 0:28,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 244, 298,0.181,  7.3,  97,19.1
   5, 7/ 1, 0:30,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 243, 270,0.100,  5.7, 137,19.1
   6, 7/ 1, 0:34,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 236, 257,0.081,  6.0, 177,19.2
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 1, 0:57,  80,R,   8,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 221, 491,0.549,  1.6,   7,19.0
   2, 7/ 1, 0:59,  80,R,   8,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 219, 361,0.393,  4.4,  27,19.0
   3, 7/ 1, 1: 1,  80,R,   8,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 194, 245,0.208,  4.9,  57,19.0
   4, 7/ 1, 1: 3,  80,R,   8,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 182, 207,0.120,  4.8,  97,19.0
   5, 7/ 1, 1: 5,  80,R,   8,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 179, 192,0.067,  3.8, 137,19.1
   6, 7/ 1, 1: 7,  80,R,   8,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 175, 186,0.059,  4.3, 177,19.1
