station,sensor,Date,Time,min,max,mean,count
MK,temperature,29/07/2023,8:50:00 PM,17.2,17.51,17.34056478,301
MK,temperature,29/07/2023,7:50:00 PM,18.85,19.08,18.96451827,301
MK,temperature,29/07/2023,6:50:00 PM,20.53,20.92,20.71561462,301
MK,temperature,29/07/2023,5:49:00 PM,21.43,22.18,21.75737542,301
MK,temperature,29/07/2023,4:49:00 PM,22.13,22.75,22.46468439,301
MK,temperature,29/07/2023,3:49:00 PM,22.67,23.29,22.96083056,301
MK,temperature,29/07/2023,2:49:00 PM,22.65,23.06,22.8686711,301
MK,temperature,29/07/2023,1:49:00 PM,21.51,23.01,22.11687708,301
MK,temperature,29/07/2023,12:48:00 PM,22.08,22.65,22.43568106,301
MK,temperature,29/07/2023,11:48:00 AM,21.43,21.82,21.63893688,301
MK,temperature,29/07/2023,10:48:00 AM,18.54,19.57,19.15348837,301
MK,temperature,29/07/2023,9:48:00 AM,18.49,18.93,18.74641196,301
MK,temperature,29/07/2023,8:48:00 AM,18.46,19.21,18.95109635,301
MK,temperature,29/07/2023,7:48:00 AM,17.28,17.43,17.36016611,301
MK,temperature,29/07/2023,6:47:00 AM,15.26,15.29,15.2723588,301
MK,temperature,29/07/2023,5:47:00 AM,15.18,15.21,15.20372093,301
MK,temperature,29/07/2023,4:47:00 AM,15.21,15.29,15.26392027,301
MK,temperature,29/07/2023,3:47:00 AM,15.36,15.42,15.40385382,301
MK,temperature,29/07/2023,2:47:00 AM,15.7,15.75,15.72637874,301
MK,temperature,29/07/2023,1:46:00 AM,15.83,15.91,15.87166113,301
MK,humidity,30/07/2023,12:51:00 AM,73.93,74.81,74.37534884,301
MK,humidity,29/07/2023,11:51:00 PM,73.05,74.29,73.60039867,301
MK,humidity,29/07/2023,10:50:00 PM,70.59,71.38,71.05478405,301
MK,humidity,29/07/2023,9:50:00 PM,67.33,68.13,67.6972093,301
MK,humidity,29/07/2023,8:50:00 PM,60.65,61.44,60.97448505,301
MK,humidity,29/07/2023,7:50:00 PM,54.31,56.33,55.0220598,301
MK,humidity,29/07/2023,6:50:00 PM,47.55,50,48.61249169,301
MK,humidity,29/07/2023,5:49:00 PM,48.26,51.41,49.19631229,301
MK,humidity,29/07/2023,4:49:00 PM,48.26,51.67,49.94003322,301
MK,humidity,29/07/2023,3:49:00 PM,44.72,47.16,45.65428571,301
MK,humidity,29/07/2023,2:49:00 PM,44.09,47.63,46.0769103,301
MK,humidity,29/07/2023,1:49:00 PM,48.26,53.6,50.92056478,301
MK,humidity,29/07/2023,12:48:00 PM,53.52,57.12,55.23209302,301
MK,humidity,29/07/2023,11:48:00 AM,60.38,67.07,63.67774086,301
MK,humidity,29/07/2023,10:48:00 AM,72.7,80.62,75.81076412,301
MK,humidity,29/07/2023,9:48:00 AM,72,74.37,73.19983389,301
MK,humidity,29/07/2023,8:48:00 AM,73.5,77.1,75.13255814,301
MK,humidity,29/07/2023,7:48:00 AM,83.09,84.93,83.99232558,301
MK,humidity,29/07/2023,6:47:00 AM,91.71,92.33,92.03887043,301
MK,humidity,29/07/2023,5:47:00 AM,93.3,93.65,93.34481728,301
MK,humidity,29/07/2023,4:47:00 AM,93.12,93.65,93.3510299,301
MK,humidity,29/07/2023,3:47:00 AM,92.94,93.56,93.14249169,301
MK,humidity,29/07/2023,2:47:00 AM,91.71,92.24,91.99196013,301
MK,humidity,29/07/2023,1:46:00 AM,94.62,96.02,95.38076412,301
MK,light,30/07/2023,12:51:00 AM,1458,1458.37,1458.003688,301
MK,light,29/07/2023,11:51:00 PM,1458,1458.37,1458.056545,301
MK,light,29/07/2023,10:50:00 PM,1458,1458.37,1458.002458,301
MK,light,29/07/2023,9:50:00 PM,1458,1458,1458,301
MK,light,29/07/2023,8:50:00 PM,1457.59,1458,1457.613156,301
MK,light,29/07/2023,7:50:00 PM,1457.21,1457.21,1457.21,301
MK,light,29/07/2023,6:50:00 PM,1456.4,1456.4,1456.4,301
MK,light,29/07/2023,5:49:00 PM,1456.03,1456.4,1456.031229,301
MK,light,29/07/2023,4:49:00 PM,1455.62,1455.62,1455.62,301
MK,light,29/07/2023,3:49:00 PM,1454.84,1455.62,1454.881462,301
MK,light,29/07/2023,2:49:00 PM,1453.65,1455.62,1454.275316,301
MK,light,29/07/2023,1:49:00 PM,1453.28,1456.03,1454.999801,301
MK,light,29/07/2023,12:48:00 PM,1453.28,1454.84,1453.95392,301
MK,light,29/07/2023,11:48:00 AM,1454.46,1454.84,1454.797076,301
MK,light,29/07/2023,10:48:00 AM,1456.03,1456.81,1456.455415,301
MK,light,29/07/2023,9:48:00 AM,1456.4,1456.81,1456.566179,301
MK,light,29/07/2023,8:48:00 AM,1456.4,1456.81,1456.502159,301
MK,light,29/07/2023,7:48:00 AM,1457.21,1457.21,1457.21,301
MK,light,29/07/2023,6:47:00 AM,1458,1458.37,1458.011063,301
MK,light,29/07/2023,5:47:00 AM,1458,1458.37,1458.346645,301
MK,light,29/07/2023,4:47:00 AM,1458,1458.37,1458.340498,301
MK,light,29/07/2023,3:47:00 AM,1458,1458.37,1458.328206,301
MK,light,29/07/2023,2:47:00 AM,1458,1458.37,1458.001229,301
MK,light,29/07/2023,1:46:00 AM,1458,1458,1458,301
MK,precipitation,30/07/2023,12:51:00 AM,0,0,0,301
MK,precipitation,29/07/2023,11:51:00 PM,0,0,0,301
MK,precipitation,29/07/2023,10:50:00 PM,0,0,0,301
MK,precipitation,29/07/2023,9:50:00 PM,0,0,0,301
MK,precipitation,29/07/2023,8:50:00 PM,0,0,0,301
MK,precipitation,29/07/2023,7:50:00 PM,0,0,0,301
MK,precipitation,29/07/2023,6:50:00 PM,0,0,0,301
MK,precipitation,29/07/2023,5:49:00 PM,0,0,0,301
MK,precipitation,29/07/2023,4:49:00 PM,0,0,0,301
MK,precipitation,29/07/2023,3:49:00 PM,0,0,0,301
MK,precipitation,29/07/2023,2:49:00 PM,0,0,0,301
MK,precipitation,29/07/2023,1:49:00 PM,0,0,0,301
MK,precipitation,29/07/2023,12:48:00 PM,0,0,0,301
MK,precipitation,29/07/2023,11:48:00 AM,0,0,0,301
MK,precipitation,29/07/2023,10:48:00 AM,0,0.59,0.127408638,301
MK,precipitation,29/07/2023,9:48:00 AM,0.59,0.59,0.59,301
MK,precipitation,29/07/2023,8:48:00 AM,0.59,0.59,0.59,301
MK,precipitation,29/07/2023,7:48:00 AM,0.59,0.59,0.59,301
MK,precipitation,29/07/2023,6:47:00 AM,0.59,0.59,0.59,301
MK,precipitation,29/07/2023,5:47:00 AM,0.59,0.59,0.59,301
MK,precipitation,29/07/2023,4:47:00 AM,0.59,0.59,0.59,301
MK,precipitation,29/07/2023,3:47:00 AM,0.59,0.59,0.59,301
MK,precipitation,29/07/2023,2:47:00 AM,0.59,0.59,0.59,301
MK,precipitation,29/07/2023,1:46:00 AM,0.49,0.49,0.49,301
MK,windSpeed,30/07/2023,12:51:00 AM,0,23.53,8.114418605,301
MK,windSpeed,29/07/2023,11:51:00 PM,3.18,13.81,6.095348837,301
MK,windSpeed,29/07/2023,10:50:00 PM,3.81,11.23,6.342358804,301
MK,windSpeed,29/07/2023,9:50:00 PM,3.2,16.86,8.256146179,301
MK,windSpeed,29/07/2023,8:50:00 PM,3.77,14.95,7.494318937,301
MK,windSpeed,29/07/2023,7:50:00 PM,4.97,20.45,9.541727575,301
MK,windSpeed,29/07/2023,6:50:00 PM,6.64,22.12,12.14006645,301
MK,windSpeed,29/07/2023,5:49:00 PM,5.96,24.73,12.28385382,301
MK,windSpeed,29/07/2023,4:49:00 PM,6.97,26.31,13.32767442,301
MK,windSpeed,29/07/2023,3:49:00 PM,6.2,21.79,11.7351495,301
MK,windSpeed,29/07/2023,2:49:00 PM,7.56,30.53,14.03684385,301
MK,windSpeed,29/07/2023,1:49:00 PM,4.53,28.11,11.51039867,301
MK,windSpeed,29/07/2023,12:48:00 PM,5.92,22.98,10.83956811,301
MK,windSpeed,29/07/2023,11:48:00 AM,5.08,26.55,12.84923588,301
MK,windSpeed,29/07/2023,10:48:00 AM,4.53,18.69,8.993853821,301
MK,windSpeed,29/07/2023,9:48:00 AM,3.45,18.03,9.129634551,301
MK,windSpeed,29/07/2023,8:48:00 AM,3.96,18.92,8.243621262,301
MK,windSpeed,29/07/2023,7:48:00 AM,4.25,18.8,8.589036545,301
MK,windSpeed,29/07/2023,6:47:00 AM,3.76,12.52,6.344451827,301
MK,windSpeed,29/07/2023,5:47:00 AM,3.84,13.42,6.824086379,301
MK,windSpeed,29/07/2023,4:47:00 AM,2.57,10.85,5.777043189,301
MK,windSpeed,29/07/2023,3:47:00 AM,3.67,10.89,6.0889701,301
MK,windSpeed,29/07/2023,2:47:00 AM,2.16,16.08,6.628106312,301
MK,windSpeed,29/07/2023,1:46:00 AM,0,19.65,7.302093023,301
MK,pressure,30/07/2023,12:51:00 AM,1000.81,1001.04,1000.928439,301
MK,pressure,29/07/2023,11:51:00 PM,1000.81,1000.92,1000.815847,301
MK,pressure,29/07/2023,10:50:00 PM,1000.56,1000.68,1000.603455,301
MK,pressure,29/07/2023,9:50:00 PM,1000.21,1000.32,1000.279435,301
MK,pressure,29/07/2023,8:50:00 PM,1000.01,1000.01,1000.01,301
MK,pressure,29/07/2023,7:50:00 PM,999.5,999.62,999.589701,301
MK,pressure,29/07/2023,6:50:00 PM,999.03,999.5,999.2932226,301
MK,pressure,29/07/2023,5:49:00 PM,998.67,998.9,998.7895681,301
MK,pressure,29/07/2023,4:49:00 PM,998.43,998.78,998.6166445,301
MK,pressure,29/07/2023,3:49:00 PM,998.18,998.43,998.3090033,301
MK,pressure,29/07/2023,2:49:00 PM,997.84,998.18,998.0107973,301
MK,pressure,29/07/2023,1:49:00 PM,997.71,998.18,997.9664784,301
MK,pressure,29/07/2023,12:48:00 PM,997.71,997.95,997.8231561,301
MK,pressure,29/07/2023,11:48:00 AM,997.48,997.84,997.7392359,301
MK,pressure,29/07/2023,10:48:00 AM,997.95,998.07,998.0365116,301
MK,pressure,29/07/2023,9:48:00 AM,997.84,997.95,997.9404983,301
MK,pressure,29/07/2023,8:48:00 AM,997.71,997.84,997.7963787,301
MK,pressure,29/07/2023,7:48:00 AM,997.84,998.07,997.940897,301
MK,pressure,29/07/2023,6:47:00 AM,997.95,997.95,997.95,301
MK,pressure,29/07/2023,5:47:00 AM,997.71,997.84,997.734186,301
MK,pressure,29/07/2023,4:47:00 AM,997.59,997.71,997.6864784,301
MK,pressure,29/07/2023,3:47:00 AM,997.71,997.84,997.7108638,301
MK,pressure,29/07/2023,2:47:00 AM,997.71,997.84,997.8326578,301
MK,pressure,29/07/2023,1:46:00 AM,997.84,998.07,997.9719601,301
MK,temperature,29/07/2023,12:56:00 AM,15.98,16.04,16.00003322,301
MK,temperature,28/07/2023,11:56:00 PM,17.35,17.4,17.38139535,301
MK,temperature,28/07/2023,10:56:00 PM,17.58,17.61,17.58448505,301
MK,temperature,28/07/2023,9:56:00 PM,18.02,18.13,18.07990033,301
MK,temperature,28/07/2023,8:55:00 PM,19.06,19.31,19.20810631,301
MK,temperature,28/07/2023,7:55:00 PM,20.58,20.76,20.65621262,301
MK,temperature,28/07/2023,6:55:00 PM,21.74,22.77,22.22016611,301
MK,temperature,28/07/2023,5:55:00 PM,22.83,23.19,23.06225914,301
MK,temperature,28/07/2023,4:55:00 PM,22.57,23.39,22.79225914,301
MK,temperature,28/07/2023,3:54:00 PM,23.14,23.52,23.31787375,301
MK,temperature,28/07/2023,2:54:00 PM,22.7,23.55,23.16607973,301
MK,temperature,28/07/2023,1:54:00 PM,22.18,22.44,22.27631229,301
MK,temperature,28/07/2023,12:54:00 PM,20.58,20.73,20.64066445,301
MK,temperature,28/07/2023,11:54:00 AM,19.55,20.17,19.76225914,301
MK,temperature,28/07/2023,10:53:00 AM,18.13,18.31,18.21634551,301
MK,temperature,28/07/2023,9:53:00 AM,18.36,18.64,18.44697674,301
MK,temperature,28/07/2023,8:53:00 AM,18,18.15,18.0617608,301
MK,temperature,28/07/2023,7:53:00 AM,17.51,17.82,17.6430897,301
MK,temperature,28/07/2023,6:53:00 AM,16.73,16.91,16.84877076,301
MK,temperature,28/07/2023,5:52:00 AM,16.42,16.5,16.45817276,301
MK,temperature,28/07/2023,4:52:00 AM,16.42,16.45,16.43056478,301
MK,temperature,28/07/2023,3:52:00 AM,16.35,16.37,16.36122924,301
MK,temperature,28/07/2023,2:52:00 AM,16.55,16.71,16.62694352,301
MK,temperature,28/07/2023,1:52:00 AM,16.91,16.94,16.92893688,301
MK,humidity,29/07/2023,12:56:00 AM,94.88,95.67,95.22770764,301
MK,humidity,28/07/2023,11:56:00 PM,85.11,85.82,85.52797342,301
MK,humidity,28/07/2023,10:56:00 PM,82.82,83.53,83.16122924,301
MK,humidity,28/07/2023,9:56:00 PM,79.66,80.36,79.9520598,301
MK,humidity,28/07/2023,8:55:00 PM,73.05,74.64,73.73903654,301
MK,humidity,28/07/2023,7:55:00 PM,68.48,69.36,68.87083056,301
MK,humidity,28/07/2023,6:55:00 PM,63.73,66.01,64.78272425,301
MK,humidity,28/07/2023,5:55:00 PM,62.93,64.69,63.78807309,301
MK,humidity,28/07/2023,4:55:00 PM,61.44,64.87,63.3376412,301
MK,humidity,28/07/2023,3:54:00 PM,59.15,62.14,60.26189369,301
MK,humidity,28/07/2023,2:54:00 PM,59.76,63.99,61.63697674,301
MK,humidity,28/07/2023,1:54:00 PM,63.11,65.84,64.10255814,301
MK,humidity,28/07/2023,12:54:00 PM,71.29,73.41,72.39358804,301
MK,humidity,28/07/2023,11:54:00 AM,74.46,76.93,75.94591362,301
MK,humidity,28/07/2023,10:53:00 AM,83.53,86.17,85.029701,301
MK,humidity,28/07/2023,9:53:00 AM,79.74,81.85,80.6348505,301
MK,humidity,28/07/2023,8:53:00 AM,81.33,82.91,81.92641196,301
MK,humidity,28/07/2023,7:53:00 AM,83.26,85.02,84.289701,301
MK,humidity,28/07/2023,6:53:00 AM,88.37,89.78,89.03401993,301
MK,humidity,28/07/2023,5:52:00 AM,89.95,90.48,90.24358804,301
MK,humidity,28/07/2023,4:52:00 AM,90.39,91.27,90.73750831,301
MK,humidity,28/07/2023,3:52:00 AM,91.27,91.8,91.43461794,301
MK,humidity,28/07/2023,2:52:00 AM,89.95,90.66,90.2845515,301
MK,humidity,28/07/2023,1:52:00 AM,88.81,89.33,89.11504983,301
MK,light,29/07/2023,12:56:00 AM,1458,1458,1458,301
MK,light,28/07/2023,11:56:00 PM,1457.59,1457.59,1457.59,301
MK,light,28/07/2023,10:56:00 PM,1457.59,1457.59,1457.59,301
MK,light,28/07/2023,9:56:00 PM,1457.21,1457.59,1457.586213,301
MK,light,28/07/2023,8:55:00 PM,1457.21,1457.21,1457.21,301
MK,light,28/07/2023,7:55:00 PM,1456.4,1456.81,1456.807276,301
MK,light,28/07/2023,6:55:00 PM,1456.03,1456.4,1456.089003,301
MK,light,28/07/2023,5:55:00 PM,1455.62,1455.62,1455.62,301
MK,light,28/07/2023,4:55:00 PM,1455.62,1455.62,1455.62,301
MK,light,28/07/2023,3:54:00 PM,1453.65,1454.84,1454.585515,301
MK,light,28/07/2023,2:54:00 PM,1452.5,1454.84,1453.337608,301
MK,light,28/07/2023,1:54:00 PM,1454.46,1455.62,1454.803455,301
MK,light,28/07/2023,12:54:00 PM,1456.03,1456.03,1456.03,301
MK,light,28/07/2023,11:54:00 AM,1456.03,1456.4,1456.396312,301
MK,light,28/07/2023,10:53:00 AM,1456.81,1457.21,1456.829934,301
MK,light,28/07/2023,9:53:00 AM,1456.81,1457.21,1456.813987,301
MK,light,28/07/2023,8:53:00 AM,1456.81,1456.81,1456.81,301
MK,light,28/07/2023,7:53:00 AM,1457.21,1457.21,1457.21,301
MK,light,28/07/2023,6:53:00 AM,1457.21,1457.59,1457.58495,301
MK,light,28/07/2023,5:52:00 AM,1457.59,1458,1457.645847,301
MK,light,28/07/2023,4:52:00 AM,1457.59,1458,1457.892392,301
MK,light,28/07/2023,3:52:00 AM,1457.59,1458,1457.941429,301
MK,light,28/07/2023,2:52:00 AM,1457.59,1458,1457.599535,301
MK,light,28/07/2023,1:52:00 AM,1457.59,1457.59,1457.59,301
MK,precipitation,29/07/2023,12:56:00 AM,0.39,0.39,0.39,301
MK,precipitation,28/07/2023,11:56:00 PM,0,0,0,301
MK,precipitation,28/07/2023,10:56:00 PM,0,0,0,301
MK,precipitation,28/07/2023,9:56:00 PM,0,0,0,301
MK,precipitation,28/07/2023,8:55:00 PM,0,0,0,301
MK,precipitation,28/07/2023,7:55:00 PM,0,0,0,301
MK,precipitation,28/07/2023,6:55:00 PM,0,0,0,301
MK,precipitation,28/07/2023,5:55:00 PM,0,0,0,301
MK,precipitation,28/07/2023,4:55:00 PM,0,0,0,301
MK,precipitation,28/07/2023,3:54:00 PM,0,0,0,301
MK,precipitation,28/07/2023,2:54:00 PM,0,0,0,301
MK,precipitation,28/07/2023,1:54:00 PM,0,0,0,301
MK,precipitation,28/07/2023,12:54:00 PM,0,0,0,301
MK,precipitation,28/07/2023,11:54:00 AM,0,0,0,301
MK,precipitation,28/07/2023,10:53:00 AM,0,0,0,301
MK,precipitation,28/07/2023,9:53:00 AM,0,0,0,301
MK,precipitation,28/07/2023,8:53:00 AM,0,0,0,301
MK,precipitation,28/07/2023,7:53:00 AM,0,0,0,301
MK,precipitation,28/07/2023,6:53:00 AM,0,0,0,301
MK,precipitation,28/07/2023,5:52:00 AM,0,0,0,301
MK,precipitation,28/07/2023,4:52:00 AM,0,0,0,301
MK,precipitation,28/07/2023,3:52:00 AM,0,0,0,301
MK,precipitation,28/07/2023,2:52:00 AM,0,0,0,301
MK,precipitation,28/07/2023,1:52:00 AM,0,0,0,301
MK,windSpeed,29/07/2023,12:56:00 AM,3.75,13.16,7.397807309,301
MK,windSpeed,28/07/2023,11:56:00 PM,3.76,14.68,6.889933555,301
MK,windSpeed,28/07/2023,10:56:00 PM,3.77,21.48,8.925415282,301
MK,windSpeed,28/07/2023,9:56:00 PM,3.82,15.76,8.375249169,301
MK,windSpeed,28/07/2023,8:55:00 PM,4.59,18.35,10.19259136,301
MK,windSpeed,28/07/2023,7:55:00 PM,3.84,19.04,9.35986711,301
MK,windSpeed,28/07/2023,6:55:00 PM,4.71,26.55,11.88504983,301
MK,windSpeed,28/07/2023,5:55:00 PM,2.93,22.29,9.417242525,301
MK,windSpeed,28/07/2023,4:55:00 PM,4.2,18.57,7.940199336,301
MK,windSpeed,28/07/2023,3:54:00 PM,3.89,21.33,9.327342193,301
MK,windSpeed,28/07/2023,2:54:00 PM,3.36,13.06,7.893787375,301
MK,windSpeed,28/07/2023,1:54:00 PM,3.55,20.31,8.324518272,301
MK,windSpeed,28/07/2023,12:54:00 PM,4.12,13.16,7.448737542,301
MK,windSpeed,28/07/2023,11:54:00 AM,5.04,20.04,8.916511628,301
MK,windSpeed,28/07/2023,10:53:00 AM,4.55,15.02,7.926644518,301
MK,windSpeed,28/07/2023,9:53:00 AM,2.82,13.37,6.777774086,301
MK,windSpeed,28/07/2023,8:53:00 AM,3.21,11.05,6.300730897,301
MK,windSpeed,28/07/2023,7:53:00 AM,3.23,12.21,5.953754153,301
MK,windSpeed,28/07/2023,6:53:00 AM,2.79,11.23,5.44255814,301
MK,windSpeed,28/07/2023,5:52:00 AM,2.98,8.72,5.183754153,301
MK,windSpeed,28/07/2023,4:52:00 AM,2.62,12.39,5.503787375,301
MK,windSpeed,28/07/2023,3:52:00 AM,2.8,9.39,5.462956811,301
MK,windSpeed,28/07/2023,2:52:00 AM,3.48,11.34,5.956079734,301
MK,windSpeed,28/07/2023,1:52:00 AM,2.39,7.15,3.78730897,301
MK,pressure,29/07/2023,12:56:00 AM,997.95,998.07,998.038505,301
MK,pressure,28/07/2023,11:56:00 PM,997.84,998.07,997.9766445,301
MK,pressure,28/07/2023,10:56:00 PM,997.95,998.07,998.0484718,301
MK,pressure,28/07/2023,9:56:00 PM,997.95,998.07,997.9703322,301
MK,pressure,28/07/2023,8:55:00 PM,997.59,997.84,997.7178405,301
MK,pressure,28/07/2023,7:55:00 PM,997.48,997.71,997.6761462,301
MK,pressure,28/07/2023,6:55:00 PM,997.35,997.59,997.5324917,301
MK,pressure,28/07/2023,5:55:00 PM,997.48,997.59,997.5625914,301
MK,pressure,28/07/2023,4:55:00 PM,997.59,997.84,997.7807641,301
MK,pressure,28/07/2023,3:54:00 PM,997.95,998.18,998.0974086,301
MK,pressure,28/07/2023,2:54:00 PM,998.18,998.43,998.3290698,301
MK,pressure,28/07/2023,1:54:00 PM,998.43,998.67,998.5795017,301
MK,pressure,28/07/2023,12:54:00 PM,998.67,998.78,998.7792691,301
MK,pressure,28/07/2023,11:54:00 AM,998.67,998.9,998.8250831,301
MK,pressure,28/07/2023,10:53:00 AM,998.9,999.03,998.9634884,301
MK,pressure,28/07/2023,9:53:00 AM,998.67,998.78,998.6721927,301
MK,pressure,28/07/2023,8:53:00 AM,998.43,998.67,998.5404983,301
MK,pressure,28/07/2023,7:53:00 AM,998.31,998.43,998.3347176,301
MK,pressure,28/07/2023,6:53:00 AM,998.31,998.43,998.3446844,301
MK,pressure,28/07/2023,5:52:00 AM,998.07,998.18,998.0787708,301
MK,pressure,28/07/2023,4:52:00 AM,997.84,997.95,997.946711,301
MK,pressure,28/07/2023,3:52:00 AM,997.59,997.71,997.6936545,301
MK,pressure,28/07/2023,2:52:00 AM,997.84,997.84,997.84,301
MK,pressure,28/07/2023,1:52:00 AM,997.71,997.71,997.71,301
MK,temperature,28/07/2023,12:51:00 AM,16.6,16.68,16.6466113,301
MK,temperature,27/07/2023,11:51:00 PM,17.2,17.35,17.26601329,301
MK,temperature,27/07/2023,10:51:00 PM,17.82,18,17.89810631,301
MK,temperature,27/07/2023,9:51:00 PM,18.88,19.08,18.99066445,301
MK,temperature,27/07/2023,8:51:00 PM,20.3,20.53,20.41827243,301
MK,temperature,27/07/2023,7:50:00 PM,21.9,22.13,22.01647841,301
MK,temperature,27/07/2023,6:50:00 PM,23.94,24.07,24.01767442,301
MK,temperature,27/07/2023,5:50:00 PM,24.71,24.89,24.78491694,301
MK,temperature,27/07/2023,4:50:00 PM,24.71,25.12,24.99272425,301
MK,temperature,27/07/2023,3:50:00 PM,24.17,24.66,24.45757475,301
MK,temperature,27/07/2023,2:49:00 PM,24.32,24.84,24.60322259,301
MK,temperature,27/07/2023,1:49:00 PM,22.77,23.11,22.99089701,301
MK,temperature,27/07/2023,12:49:00 PM,22.26,22.62,22.38083056,301
MK,temperature,27/07/2023,11:49:00 AM,20.94,21.1,21.01508306,301
MK,temperature,27/07/2023,10:49:00 AM,20.5,20.81,20.67458472,301
MK,temperature,27/07/2023,9:49:00 AM,20.35,20.66,20.43285714,301
MK,temperature,27/07/2023,8:48:00 AM,19.08,19.26,19.19750831,301
MK,temperature,27/07/2023,7:48:00 AM,17.89,18.28,18.05674419,301
MK,temperature,27/07/2023,6:48:00 AM,17.15,17.2,17.18461794,301
MK,temperature,27/07/2023,5:48:00 AM,16.6,16.68,16.64272425,301
MK,temperature,27/07/2023,4:48:00 AM,16.24,16.35,16.29431894,301
MK,temperature,27/07/2023,3:47:00 AM,15.93,15.98,15.96209302,301
MK,temperature,27/07/2023,2:47:00 AM,15.67,15.73,15.70318937,301
MK,temperature,27/07/2023,1:47:00 AM,15.57,15.57,15.57,301
MK,humidity,28/07/2023,12:51:00 AM,89.07,89.78,89.47877076,301
MK,humidity,27/07/2023,11:51:00 PM,87.93,88.37,88.15269103,301
MK,humidity,27/07/2023,10:51:00 PM,86.17,87.05,86.59259136,301
MK,humidity,27/07/2023,9:51:00 PM,83.17,83.88,83.49315615,301
MK,humidity,27/07/2023,8:51:00 PM,78.95,80.18,79.46571429,301
MK,humidity,27/07/2023,7:50:00 PM,73.93,75.17,74.62162791,301
MK,humidity,27/07/2023,6:50:00 PM,68.3,69.27,68.65621262,301
MK,humidity,27/07/2023,5:50:00 PM,64.34,66.28,65.15797342,301
MK,humidity,27/07/2023,4:50:00 PM,63.02,65.57,64.0741196,301
MK,humidity,27/07/2023,3:50:00 PM,66.81,69.71,68.01471761,301
MK,humidity,27/07/2023,2:49:00 PM,66.89,70.15,67.74189369,301
MK,humidity,27/07/2023,1:49:00 PM,74.73,77.01,75.68953488,301
MK,humidity,27/07/2023,12:49:00 PM,78.42,80.45,79.3186711,301
MK,humidity,27/07/2023,11:49:00 AM,84.5,85.9,85.19199336,301
MK,humidity,27/07/2023,10:49:00 AM,82.56,85.38,83.90611296,301
MK,humidity,27/07/2023,9:49:00 AM,85.9,87.31,86.5720598,301
MK,humidity,27/07/2023,8:48:00 AM,91.01,92.24,91.67322259,301
MK,humidity,27/07/2023,7:48:00 AM,94.88,96.29,95.66754153,301
MK,humidity,27/07/2023,6:48:00 AM,96.46,97.61,97.08179402,301
MK,humidity,27/07/2023,5:48:00 AM,98.31,98.84,98.52192691,301
MK,humidity,27/07/2023,4:48:00 AM,98.22,99.1,98.87056478,301
MK,humidity,27/07/2023,3:47:00 AM,98.49,99.1,98.86086379,301
MK,humidity,27/07/2023,2:47:00 AM,98.49,98.93,98.73883721,301
MK,humidity,27/07/2023,1:47:00 AM,97.7,98.4,98.19471761,301
MK,light,28/07/2023,12:51:00 AM,1457.59,1458,1457.73711,301
MK,light,27/07/2023,11:51:00 PM,1457.59,1457.59,1457.59,301
MK,light,27/07/2023,10:51:00 PM,1457.59,1457.59,1457.59,301
MK,light,27/07/2023,9:51:00 PM,1457.21,1457.21,1457.21,301
MK,light,27/07/2023,8:51:00 PM,1456.81,1456.81,1456.81,301
MK,light,27/07/2023,7:50:00 PM,1456.4,1456.4,1456.4,301
MK,light,27/07/2023,6:50:00 PM,1455.62,1455.62,1455.62,301
MK,light,27/07/2023,5:50:00 PM,1453.65,1454.06,1453.670432,301
MK,light,27/07/2023,4:50:00 PM,1452.09,1453.28,1452.958405,301
MK,light,27/07/2023,3:50:00 PM,1452.5,1453.28,1452.89907,301
MK,light,27/07/2023,2:49:00 PM,1449.34,1451.68,1450.637043,301
MK,light,27/07/2023,1:49:00 PM,1454.84,1455.62,1454.894419,301
MK,light,27/07/2023,12:49:00 PM,1454.84,1455.62,1454.959203,301
MK,light,27/07/2023,11:49:00 AM,1456.03,1456.03,1456.03,301
MK,light,27/07/2023,10:49:00 AM,1456.03,1456.4,1456.28814,301
MK,light,27/07/2023,9:49:00 AM,1456.03,1456.4,1456.15907,301
MK,light,27/07/2023,8:48:00 AM,1456.81,1456.81,1456.81,301
MK,light,27/07/2023,7:48:00 AM,1457.21,1457.21,1457.21,301
MK,light,27/07/2023,6:48:00 AM,1457.59,1457.59,1457.59,301
MK,light,27/07/2023,5:48:00 AM,1457.59,1458,1457.959136,301
MK,light,27/07/2023,4:48:00 AM,1458,1458,1458,301
MK,light,27/07/2023,3:47:00 AM,1458,1458,1458,301
MK,light,27/07/2023,2:47:00 AM,1458,1458,1458,301
MK,light,27/07/2023,1:47:00 AM,1458,1458,1458,301
MK,precipitation,28/07/2023,12:51:00 AM,0,0,0,301
MK,precipitation,27/07/2023,11:51:00 PM,0,0,0,301
MK,precipitation,27/07/2023,10:51:00 PM,0,0,0,301
MK,precipitation,27/07/2023,9:51:00 PM,0,0,0,301
MK,precipitation,27/07/2023,8:51:00 PM,0,0,0,301
MK,precipitation,27/07/2023,7:50:00 PM,0,0,0,301
MK,precipitation,27/07/2023,6:50:00 PM,0,0,0,301
MK,precipitation,27/07/2023,5:50:00 PM,0,0,0,301
MK,precipitation,27/07/2023,4:50:00 PM,0,0,0,301
MK,precipitation,27/07/2023,3:50:00 PM,0,0,0,301
MK,precipitation,27/07/2023,2:49:00 PM,0,0,0,301
MK,precipitation,27/07/2023,1:49:00 PM,0,0,0,301
