Date,Time_day,TempMax,Humadity,Rain,Solar_radiation,Leaf_T,Fm',Fm,Time,NPQ,Day,Day_Tree,TreeID
13/07/2022,Morning,25.3,25.3,0,25.3,29.89831235,695,526,Morning,-0.243165468,16,"16,3",3
13/07/2022,Morning,25.3,25.3,0,25.3,29.89831235,233,508,Morning,1.180257511,16,"16,2",2
13/07/2022,Morning,25.3,25.3,0,25.3,29.89831235,363,508,Morning,0.399449036,16,"16,2",2
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,639,505,Morning,-0.20970266,16,"16,4",4
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,385,505,Morning,0.311688312,16,"16,4",4
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,696,505,Morning,-0.274425287,16,"16,4",4
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,210,526,Morning,1.504761905,16,"16,3",3
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,225,526,Morning,1.337777778,16,"16,3",3
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,251,505,Morning,1.011952191,16,"16,4",4
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,218,505,Morning,1.316513761,16,"16,4",4
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,207,505,Morning,1.439613527,16,"16,4",4
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,234,725,Morning,2.098290598,16,"16,1",1
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,730,725,Morning,-0.006849315,16,"16,1",1
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,632,725,Morning,0.147151899,16,"16,1",1
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,266,526,Morning,0.977443609,16,"16,3",3
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,407,526,Morning,0.292383292,16,"16,3",3
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,653,508,Morning,-0.222052067,16,"16,2",2
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,202,725,Morning,2.589108911,16,"16,1",1
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,192,725,Morning,2.776041667,16,"16,1",1
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,777,508,Morning,-0.346203346,16,"16,2",2
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,240,508,Morning,1.116666667,16,"16,2",2
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,262,508,Morning,0.938931298,16,"16,2",2
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,832,526,Morning,-0.367788462,16,"16,3",3
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,367,725,Morning,0.975476839,16,"16,1",1
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,695,526,Morning,-0.243165468,16,"16,3",3
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,233,508,Morning,1.180257511,16,"16,2",2
13/07/2022,Morning,23.9,23.9,0,23.9,28.4853132,363,508,Morning,0.399449036,16,"16,2",2
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,639,505,Morning,-0.20970266,16,"16,4",4
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,385,505,Morning,0.311688312,16,"16,4",4
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,696,505,Morning,-0.274425287,16,"16,4",4
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,210,526,Morning,1.504761905,16,"16,3",3
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,225,526,Morning,1.337777778,16,"16,3",3
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,251,505,Morning,1.011952191,16,"16,4",4
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,218,505,Morning,1.316513761,16,"16,4",4
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,207,505,Morning,1.439613527,16,"16,4",4
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,234,725,Morning,2.098290598,16,"16,1",1
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,730,725,Morning,-0.006849315,16,"16,1",1
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,632,725,Morning,0.147151899,16,"16,1",1
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,266,526,Morning,0.977443609,16,"16,3",3
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,407,526,Morning,0.292383292,16,"16,3",3
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,653,508,Morning,-0.222052067,16,"16,2",2
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,202,725,Morning,2.589108911,16,"16,1",1
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,192,725,Morning,2.776041667,16,"16,1",1
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,777,508,Morning,-0.346203346,16,"16,2",2
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,240,508,Morning,1.116666667,16,"16,2",2
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,262,508,Morning,0.938931298,16,"16,2",2
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,832,526,Morning,-0.367788462,16,"16,3",3
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,367,725,Morning,0.975476839,16,"16,1",1
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,695,526,Morning,-0.243165468,16,"16,3",3
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,233,508,Morning,1.180257511,16,"16,2",2
13/07/2022,Morning,24.7,24.7,0,24.7,29.29274129,363,508,Morning,0.399449036,16,"16,2",2
14/07/2022,Evening,22.2,22.2,0,22.2,26.76952852,NA,NA,NA,NA,NA,NA,NA
14/07/2022,Evening,21.8,21.8,0,21.8,26.36581448,NA,NA,NA,NA,NA,NA,NA
14/07/2022,Evening,21.6,21.6,0,21.6,26.16395746,NA,NA,NA,NA,NA,NA,NA
14/07/2022,Evening,21.1,21.1,0,21.1,25.65931491,NA,NA,NA,NA,NA,NA,NA
14/07/2022,Evening,22.4,22.4,0,22.4,26.97138555,NA,NA,NA,NA,NA,NA,NA
14/07/2022,Evening,22.2,22.2,0,22.2,26.76952852,NA,NA,NA,NA,NA,NA,NA
14/07/2022,Morning,22.1,22.1,0,22.1,26.66860001,NA,NA,NA,NA,NA,NA,NA
14/07/2022,Morning,22.6,22.6,0,22.6,27.17324257,NA,NA,NA,NA,NA,NA,NA
14/07/2022,Morning,22.4,22.4,0,22.4,26.97138555,NA,NA,NA,NA,NA,NA,NA
14/07/2022,Morning,22.6,22.6,0,22.6,27.17324257,NA,NA,NA,NA,NA,NA,NA
14/07/2022,Morning,22.6,22.6,0,22.6,27.17324257,NA,NA,NA,NA,NA,NA,NA
14/07/2022,Morning,22.5,22.5,0,22.5,27.07231406,NA,NA,NA,NA,NA,NA,NA
14/07/2022,Morning,22.2,22.2,0,22.2,26.76952852,NA,NA,NA,NA,NA,NA,NA
14/07/2022,Morning,22.4,22.4,0,22.4,26.97138555,NA,NA,NA,NA,NA,NA,NA
14/07/2022,Morning,22.3,22.3,0,22.3,26.87045703,NA,NA,NA,NA,NA,NA,NA
14/07/2022,Morning,22,22,0,22,26.5676715,NA,NA,NA,NA,NA,NA,NA
15/07/2022,Evening,23.8,23.8,0,23.8,28.38438469,NA,NA,NA,NA,NA,NA,NA
15/07/2022,Evening,23.7,23.7,0,23.7,28.28345618,NA,NA,NA,NA,NA,NA,NA
15/07/2022,Evening,24.7,24.7,0,24.7,29.29274129,NA,NA,NA,NA,NA,NA,NA
15/07/2022,Evening,23.8,23.8,0,23.8,28.38438469,NA,NA,NA,NA,NA,NA,NA
15/07/2022,Evening,23.7,23.7,0,23.7,28.28345618,NA,NA,NA,NA,NA,NA,NA
15/07/2022,Evening,23.3,23.3,0,23.3,27.87974214,NA,NA,NA,NA,NA,NA,NA
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,266,380,Morning,0.428571429,17,"17,8",8
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,674,398,Morning,-0.409495549,17,"17,7",7
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,198,236,Morning,0.191919192,17,"17,6",6
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,441,380,Morning,-0.138321995,17,"17,8",8
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,529,398,Morning,-0.247637051,17,"17,7",7
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,185,236,Morning,0.275675676,17,"17,6",6
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,262,398,Morning,0.519083969,17,"17,7",7
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,618,398,Morning,-0.355987055,17,"17,7",7
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,589,380,Morning,-0.35483871,17,"17,8",8
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,339,398,Morning,0.174041298,17,"17,7",7
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,216,380,Morning,0.759259259,17,"17,8",8
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,205,380,Morning,0.853658537,17,"17,8",8
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,201,380,Morning,0.890547264,17,"17,8",8
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,453,408,Morning,-0.099337748,17,"17,5",5
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,331,236,Morning,-0.287009063,17,"17,6",6
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,231,236,Morning,0.021645022,17,"17,6",6
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,235,398,Morning,0.693617021,17,"17,7",7
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,478,408,Morning,-0.146443515,17,"17,5",5
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,216,408,Morning,0.888888889,17,"17,5",5
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,200,408,Morning,1.04,17,"17,5",5
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,362,408,Morning,0.127071823,17,"17,5",5
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,258,408,Morning,0.581395349,17,"17,5",5
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,380,236,Morning,-0.378947368,17,"17,6",6
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,408,236,Morning,-0.421568627,17,"17,6",6
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,266,380,Morning,0.428571429,17,"17,8",8
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,674,398,Morning,-0.409495549,17,"17,7",7
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,198,236,Morning,0.191919192,17,"17,6",6
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,441,380,Morning,-0.138321995,17,"17,8",8
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,529,398,Morning,-0.247637051,17,"17,7",7
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,185,236,Morning,0.275675676,17,"17,6",6
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,262,398,Morning,0.519083969,17,"17,7",7
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,618,398,Morning,-0.355987055,17,"17,7",7
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,589,380,Morning,-0.35483871,17,"17,8",8
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,339,398,Morning,0.174041298,17,"17,7",7
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,216,380,Morning,0.759259259,17,"17,8",8
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,205,380,Morning,0.853658537,17,"17,8",8
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,201,380,Morning,0.890547264,17,"17,8",8
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,453,408,Morning,-0.099337748,17,"17,5",5
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,331,236,Morning,-0.287009063,17,"17,6",6
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,231,236,Morning,0.021645022,17,"17,6",6
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,235,398,Morning,0.693617021,17,"17,7",7
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,478,408,Morning,-0.146443515,17,"17,5",5
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,216,408,Morning,0.888888889,17,"17,5",5
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,200,408,Morning,1.04,17,"17,5",5
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,362,408,Morning,0.127071823,17,"17,5",5
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,258,408,Morning,0.581395349,17,"17,5",5
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,380,236,Morning,-0.378947368,17,"17,6",6
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,408,236,Morning,-0.421568627,17,"17,6",6
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,266,380,Morning,0.428571429,17,"17,8",8
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,674,398,Morning,-0.409495549,17,"17,7",7
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,198,236,Morning,0.191919192,17,"17,6",6
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,441,380,Morning,-0.138321995,17,"17,8",8
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,529,398,Morning,-0.247637051,17,"17,7",7
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,185,236,Morning,0.275675676,17,"17,6",6
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,262,398,Morning,0.519083969,17,"17,7",7
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,618,398,Morning,-0.355987055,17,"17,7",7
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,589,380,Morning,-0.35483871,17,"17,8",8
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,339,398,Morning,0.174041298,17,"17,7",7
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,216,380,Morning,0.759259259,17,"17,8",8
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,205,380,Morning,0.853658537,17,"17,8",8
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,201,380,Morning,0.890547264,17,"17,8",8
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,453,408,Morning,-0.099337748,17,"17,5",5
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,331,236,Morning,-0.287009063,17,"17,6",6
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,231,236,Morning,0.021645022,17,"17,6",6
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,235,398,Morning,0.693617021,17,"17,7",7
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,478,408,Morning,-0.146443515,17,"17,5",5
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,216,408,Morning,0.888888889,17,"17,5",5
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,200,408,Morning,1.04,17,"17,5",5
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,362,408,Morning,0.127071823,17,"17,5",5
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,258,408,Morning,0.581395349,17,"17,5",5
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,380,236,Morning,-0.378947368,17,"17,6",6
15/07/2022,Morning,22.9,22.9,0,22.9,27.4760281,408,236,Morning,-0.421568627,17,"17,6",6
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,266,380,Morning,0.428571429,17,"17,8",8
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,674,398,Morning,-0.409495549,17,"17,7",7
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,198,236,Morning,0.191919192,17,"17,6",6
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,441,380,Morning,-0.138321995,17,"17,8",8
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,529,398,Morning,-0.247637051,17,"17,7",7
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,185,236,Morning,0.275675676,17,"17,6",6
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,262,398,Morning,0.519083969,17,"17,7",7
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,618,398,Morning,-0.355987055,17,"17,7",7
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,589,380,Morning,-0.35483871,17,"17,8",8
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,339,398,Morning,0.174041298,17,"17,7",7
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,216,380,Morning,0.759259259,17,"17,8",8
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,205,380,Morning,0.853658537,17,"17,8",8
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,201,380,Morning,0.890547264,17,"17,8",8
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,453,408,Morning,-0.099337748,17,"17,5",5
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,331,236,Morning,-0.287009063,17,"17,6",6
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,231,236,Morning,0.021645022,17,"17,6",6
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,235,398,Morning,0.693617021,17,"17,7",7
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,478,408,Morning,-0.146443515,17,"17,5",5
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,216,408,Morning,0.888888889,17,"17,5",5
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,200,408,Morning,1.04,17,"17,5",5
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,362,408,Morning,0.127071823,17,"17,5",5
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,258,408,Morning,0.581395349,17,"17,5",5
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,380,236,Morning,-0.378947368,17,"17,6",6
15/07/2022,Morning,23.2,23.2,0,23.2,27.77881363,408,236,Morning,-0.421568627,17,"17,6",6
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,266,380,Morning,0.428571429,17,"17,8",8
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,674,398,Morning,-0.409495549,17,"17,7",7
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,198,236,Morning,0.191919192,17,"17,6",6
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,441,380,Morning,-0.138321995,17,"17,8",8
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,529,398,Morning,-0.247637051,17,"17,7",7
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,185,236,Morning,0.275675676,17,"17,6",6
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,262,398,Morning,0.519083969,17,"17,7",7
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,618,398,Morning,-0.355987055,17,"17,7",7
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,589,380,Morning,-0.35483871,17,"17,8",8
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,339,398,Morning,0.174041298,17,"17,7",7
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,216,380,Morning,0.759259259,17,"17,8",8
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,205,380,Morning,0.853658537,17,"17,8",8
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,201,380,Morning,0.890547264,17,"17,8",8
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,453,408,Morning,-0.099337748,17,"17,5",5
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,331,236,Morning,-0.287009063,17,"17,6",6
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,231,236,Morning,0.021645022,17,"17,6",6
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,235,398,Morning,0.693617021,17,"17,7",7
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,478,408,Morning,-0.146443515,17,"17,5",5
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,216,408,Morning,0.888888889,17,"17,5",5
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,200,408,Morning,1.04,17,"17,5",5
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,362,408,Morning,0.127071823,17,"17,5",5
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,258,408,Morning,0.581395349,17,"17,5",5
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,380,236,Morning,-0.378947368,17,"17,6",6
15/07/2022,Morning,23.4,23.4,0,23.4,27.98067065,408,236,Morning,-0.421568627,17,"17,6",6
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,266,380,Morning,0.428571429,17,"17,8",8
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,674,398,Morning,-0.409495549,17,"17,7",7
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,198,236,Morning,0.191919192,17,"17,6",6
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,441,380,Morning,-0.138321995,17,"17,8",8
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,529,398,Morning,-0.247637051,17,"17,7",7
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,185,236,Morning,0.275675676,17,"17,6",6
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,262,398,Morning,0.519083969,17,"17,7",7
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,618,398,Morning,-0.355987055,17,"17,7",7
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,589,380,Morning,-0.35483871,17,"17,8",8
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,339,398,Morning,0.174041298,17,"17,7",7
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,216,380,Morning,0.759259259,17,"17,8",8
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,205,380,Morning,0.853658537,17,"17,8",8
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,201,380,Morning,0.890547264,17,"17,8",8
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,453,408,Morning,-0.099337748,17,"17,5",5
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,331,236,Morning,-0.287009063,17,"17,6",6
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,231,236,Morning,0.021645022,17,"17,6",6
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,235,398,Morning,0.693617021,17,"17,7",7
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,478,408,Morning,-0.146443515,17,"17,5",5
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,216,408,Morning,0.888888889,17,"17,5",5
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,200,408,Morning,1.04,17,"17,5",5
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,362,408,Morning,0.127071823,17,"17,5",5
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,258,408,Morning,0.581395349,17,"17,5",5
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,380,236,Morning,-0.378947368,17,"17,6",6
15/07/2022,Morning,23.1,23.1,0,23.1,27.67788512,408,236,Morning,-0.421568627,17,"17,6",6
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,266,380,Morning,0.428571429,17,"17,8",8
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,674,398,Morning,-0.409495549,17,"17,7",7
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,198,236,Morning,0.191919192,17,"17,6",6
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,441,380,Morning,-0.138321995,17,"17,8",8
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,529,398,Morning,-0.247637051,17,"17,7",7
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,185,236,Morning,0.275675676,17,"17,6",6
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,262,398,Morning,0.519083969,17,"17,7",7
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,618,398,Morning,-0.355987055,17,"17,7",7
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,589,380,Morning,-0.35483871,17,"17,8",8
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,339,398,Morning,0.174041298,17,"17,7",7
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,216,380,Morning,0.759259259,17,"17,8",8
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,205,380,Morning,0.853658537,17,"17,8",8
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,201,380,Morning,0.890547264,17,"17,8",8
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,453,408,Morning,-0.099337748,17,"17,5",5
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,331,236,Morning,-0.287009063,17,"17,6",6
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,231,236,Morning,0.021645022,17,"17,6",6
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,235,398,Morning,0.693617021,17,"17,7",7
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,478,408,Morning,-0.146443515,17,"17,5",5
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,216,408,Morning,0.888888889,17,"17,5",5
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,200,408,Morning,1.04,17,"17,5",5
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,362,408,Morning,0.127071823,17,"17,5",5
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,258,408,Morning,0.581395349,17,"17,5",5
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,380,236,Morning,-0.378947368,17,"17,6",6
15/07/2022,Morning,23.7,23.7,0,23.7,28.28345618,408,236,Morning,-0.421568627,17,"17,6",6
15/07/2022,Morning,24.6,24.6,0,24.6,29.19181278,266,380,Morning,0.428571429,17,"17,8",8
15/07/2022,Morning,24.6,24.6,0,24.6,29.19181278,674,398,Morning,-0.409495549,17,"17,7",7
15/07/2022,Morning,24.6,24.6,0,24.6,29.19181278,198,236,Morning,0.191919192,17,"17,6",6
15/07/2022,Morning,24.6,24.6,0,24.6,29.19181278,441,380,Morning,-0.138321995,17,"17,8",8
15/07/2022,Morning,24.6,24.6,0,24.6,29.19181278,529,398,Morning,-0.247637051,17,"17,7",7
15/07/2022,Morning,24.6,24.6,0,24.6,29.19181278,185,236,Morning,0.275675676,17,"17,6",6
15/07/2022,Morning,24.6,24.6,0,24.6,29.19181278,262,398,Morning,0.519083969,17,"17,7",7
15/07/2022,Morning,24.6,24.6,0,24.6,29.19181278,618,398,Morning,-0.355987055,17,"17,7",7
15/07/2022,Morning,24.6,24.6,0,24.6,29.19181278,589,380,Morning,-0.35483871,17,"17,8",8
15/07/2022,Morning,24.6,24.6,0,24.6,29.19181278,339,398,Morning,0.174041298,17,"17,7",7
15/07/2022,Morning,24.6,24.6,0,24.6,29.19181278,216,380,Morning,0.759259259,17,"17,8",8
15/07/2022,Morning,24.6,24.6,0,24.6,29.19181278,205,380,Morning,0.853658537,17,"17,8",8
15/07/2022,Morning,24.6,24.6,0,24.6,29.19181278,201,380,Morning,0.890547264,17,"17,8",8
15/07/2022,Morning,24.6,24.6,0,24.6,29.19181278,453,408,Morning,-0.099337748,17,"17,5",5
15/07/2022,Morning,24.6,24.6,0,24.6,29.19181278,331,236,Morning,-0.287009063,17,"17,6",6
15/07/2022,Morning,24.6,24.6,0,24.6,29.19181278,231,236,Morning,0.021645022,17,"17,6",6
